region,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
China,CN,CHN,156,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,55.014328,Total,,%,,,,Total
China,CN,CHN,156,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,58.718521,Total,,%,,,,Total
China,CN,CHN,156,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,62.486313,Total,,%,,,,Total
China,CN,CHN,156,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,63.940079,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,83.019394,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,83.019394,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,83.019394,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,83.019394,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,82.995972,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,82.972557,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,82.949142,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,82.92572,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,82.902306,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,82.878883,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,82.855469,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,82.832047,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,82.808632,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,82.78521,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,82.761795,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,82.73838,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,82.714958,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,82.691544,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,82.668121,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,82.644707,Total,,%,,,,Total
Hong Kong,HK,HKG,344,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,82.621284,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,54.722218,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,55.798752,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,56.87529,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,57.951824,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,59.028362,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,60.104897,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,61.181435,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,62.257969,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,63.334507,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,64.411041,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,65.487579,Total,,%,,,,Total
Macao,MO,MAC,446,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,66.564117,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,9.5329885,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,9.6592379,Total,,%,,,,Total
Colombia,CO,COL,170,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,9.7864294,Total,,%,,,,Total
